"id"	"attributes.title"	"attributes.txt_length"	"attributes.log_length"	"viz.position.x"	"viz.position.y"
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S179"	"L'altra euridice"	16915	46.82	-1934.757	-741.905
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S180"	"Essere pietra (per Alberto Magnelli)"	4167	24.23	799.4593	544.26086
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S181"	"Le memorie di Casanova"	18849	48.56	-1276.9683	-1697.6637
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S182"	"L'invasione degli storni"	9054	36.74	-489.96255	-1100.1608
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S183"	"Il silenzio e la città"	12343	41.74	1848.8058	-229.95189
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S184"	"L'occhio e i pianeti"	8184	35.11	-905.5704	-1399.4575
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S185"	"Sapore Sapere"	41220	61.17	-1667.783	-571.41364
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S186"	"Il mondo guarda il mondo"	3938	23.32	-711.9151	-1491.8196
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S187"	"La pancia del geco"	6400	31.15	-603.16724	-1781.1465
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
"S188"	"Quattro studi dal vero"	14889	44.76	1542.4518	655.5681
